seqnames	strand	sum_count	CAGE_ID	prime5.TR	prime3.TR	transcript_id	CAGE.cluster.start	CAGE.cluster.end	CAGE_significance	score	support	TX_ID	TX_nov_ID	Ref.prime3.TR	TES	cmp_ref	class_code	gene	CAGE_cluster_width	cluster_ID	cluster_start	cluster_end	cluster_width	cluster_center	cluster_peak	final_TX_ID
NC_001491.2	-	1	CAGE_cluster_1082	3018	1919	101375	3014	3027	*	421.384299053	2	5276	TX_nov_ID_1083	1918	3	ORF2	5`-long	ORF2	14	cluster_1	3018	3027	10	3023	3027	358
NC_001491.2	-	1	CAGE_cluster_1082	3020	1919	412079	3014	3027	*	421.384299053	2	5276	TX_nov_ID_1083	1918	3	ORF2	5`-long	ORF2	14	cluster_1	3018	3027	10	3023	3027	358
NC_001491.2	-	1	CAGE_cluster_1091	4214	1928	528415	4203	4228	***	9681.604499373	9	28065	TX_nov_ID_1092	1918	3	ORF3-ORF2-CX-Canonic	5`-short	ORF2	26	cluster_2	4211	4228	18	4221	4226	359
NC_001491.2	-	1	CAGE_cluster_1091	4221	3638	63983	4203	4228	***	9681.604499373	9	2345	TX_nov_ID_1096	3635	6	ORF4	5`-short	ORF4	26	cluster_2	4211	4228	18	4221	4226	360
NC_001491.2	-	1	CAGE_cluster_1093	4340	3640	500211	4333	4344	***	5607.352135025	8	3233	TX_nov_ID_1095	3635	6	ORF4	5`-long	ORF4	12	cluster_1	4334	4344	11	4340	4338	361
NC_001491.2	-	1	CAGE_cluster_1093	4343	3647	231249	4333	4344	***	5607.352135025	8	7584	TX_nov_ID_1095	3635	6	ORF4	~	ORF4	12	cluster_1	4334	4344	11	4340	4338	361
NC_001491.2	-	1	CAGE_cluster_1094	4381	3638	38224	4374	4382	**	2014.171297978	5	12036	TX_nov_ID_1094	3635	6	ORF4	5`-long	ORF4	9	cluster_1	4374	4382	9	4378	4379	362
NC_001491.2	-	1	CAGE_cluster_1098	5073	4391	187094	5063	5088	***	1023.364344134	3	3141	TX_nov_ID_1118	4391	8	ORF5	5`-short	ORF5	26	cluster_1	5063	5087	25	5074	5063	363
NC_001491.2	-	1	CAGE_cluster_1098	5952	4385	314385	5063	5088	***	1023.364344134	3	503	TX_nov_ID_1118	4391	8	ORF5	Splice-variant	ORF5	26	cluster_2	5952	5952	1	5952	5952	364
NC_001491.2	-	1	CAGE_cluster_1098	7400	4385	504231	5063	5088	***	1023.364344134	3	503	TX_nov_ID_1118	4391	8	ORF6-ORF5-PC-canonic	Splice-variant	ORF6	26	cluster_3	7400	7400	1	7400	7400	365
NC_001491.2	-	1	CAGE_cluster_1110	5774	4385	538436	5761	5786	**	1137.349833759	5	774	TX_nov_ID_1115	4391	8	ORF5	5`-short	ORF5	26	cluster_2	5770	5779	10	5775	5770	366
NC_001491.2	-	1	CAGE_cluster_1110	7402	4385	300183	5761	5786	**	1137.349833759	5	774	TX_nov_ID_1115	4391	8	ORF6-ORF5-PC-canonic	Splice-variant	ORF6	26	cluster_4	7400	7402	3	7401	7400	367
NC_001491.2	-	1	CAGE_cluster_1112	5949	4406	65257	5939	5967	***	69186.87112231	9	29521	TX_nov_ID_1113	4391	8	ORF5	3`-short	ORF5	29	cluster_2	5949	5954	6	5952	5952	368
NC_001491.2	-	1	CAGE_cluster_1112	5951	4411	228867	5939	5967	***	69186.87112231	9	3137	TX_nov_ID_1113	4391	8	ORF5	3`-short	ORF5	29	cluster_2	5949	5954	6	5952	5952	368
NC_001491.2	-	1	CAGE_cluster_1112	5954	3653	503436	5939	5967	***	69186.87112231	9	32540	TX_nov_ID_1108	3635	6	ORF5-ORF4-PC-Canonic	3`-short	ORF5	29	cluster_2	5949	5954	6	5952	5952	369
NC_001491.2	-	1	CAGE_cluster_1161	21209	11063	419941	11500	11541	***	2376.590215822	7	215	TX_nov_ID_1151	11062	11	TR134	5`-long	ORF9	42	cluster_2	21209	21209	1	21209	21209	370
NC_001491.2	-	1	CAGE_cluster_1203	22889	20383	482666	20927	20957	*	322.146358587	2	9	TX_nov_ID_1191	20383	18	ORF16-ORF15-PC-Short	Splice-variant	ORF16	31	cluster_4	22889	22893	5	22891	22889	371
NC_001491.2	-	1	CAGE_cluster_1203	22893	20383	290620	20927	20957	*	322.146358587	2	9	TX_nov_ID_1191	20383	18	ORF16-ORF15-PC-Short	Splice-variant	ORF16	31	cluster_4	22889	22893	5	22891	22889	371
NC_001491.2	-	1	CAGE_cluster_1203	22904	20385	184158	20927	20957	*	322.146358587	2	75	TX_nov_ID_1191	20383	18	ORF16-ORF15-PC-Short	o	ORF16	31	cluster_5	22904	22904	1	22904	22904	372
NC_001491.2	-	1	CAGE_cluster_1203	22920	20383	413044	20927	20957	*	322.146358587	2	9	TX_nov_ID_1191	20383	18	ORF16-ORF15-PC-Canonic	Splice-variant	ORF16	31	cluster_6	22920	22920	1	22920	22920	373
NC_001491.2	-	1	CAGE_cluster_1205	21203	20395	235244	21199	21211	***	21752.110203323	9	1389	TX_nov_ID_1189	20383	18	ORF15	3`-short	ORF15	13	cluster_1	21199	21211	13	21205	21209	374
NC_001491.2	-	1	CAGE_cluster_1205	22919	20383	452698	21199	21211	***	21752.110203323	9	20952	TX_nov_ID_1189	20383	18	ORF16-ORF15-PC-Canonic	Splice-variant	ORF16	13	cluster_2	22919	22919	1	22919	22919	375
NC_001491.2	-	1	CAGE_cluster_1206	22923	20383	450346	21380	21389	*	424.530874562	2	1181	TX_nov_ID_1198	20383	18	ORF16-ORF15-PC-Canonic	Splice-variant	ORF16	10	cluster_2	22923	22923	1	22923	22923	376
NC_001491.2	-	1	CAGE_cluster_1208	21629	20386	438049	21626	21644	*	479.433624776	2	13871	TX_nov_ID_1199	20383	18	ORF15	5`-long	ORF15	19	cluster_1	21626	21644	19	21635	21634	377
NC_001491.2	-	1	CAGE_cluster_1208	21632	20388	488644	21626	21644	*	479.433624776	2	5927	TX_nov_ID_1199	20383	18	ORF15	5`-long	ORF15	19	cluster_1	21626	21644	19	21635	21634	377
NC_001491.2	-	1	CAGE_cluster_1208	22920	20380	469119	21626	21644	*	479.433624776	2	4615	TX_nov_ID_1199	20383	18	ORF16-ORF15-PC-Canonic	Splice-variant	ORF16	19	cluster_3	22919	22923	5	22921	22919	378
NC_001491.2	-	1	CAGE_cluster_1208	22922	20380	188621	21626	21644	*	479.433624776	2	4615	TX_nov_ID_1199	20383	18	ORF16-ORF15-PC-Canonic	Splice-variant	ORF16	19	cluster_3	22919	22923	5	22921	22919	378
NC_001491.2	-	1	CAGE_cluster_1208	22923	20383	261054	21626	21644	*	479.433624776	2	334	TX_nov_ID_1199	20383	18	ORF16-ORF15-PC-Canonic	Splice-variant	ORF16	19	cluster_3	22919	22923	5	22921	22919	378
NC_001491.2	-	1	CAGE_cluster_1217	22753	20383	22001	22742	22794	***	2848.864980579	7	748	TX_nov_ID_1195	20383	18	ORF16-ORF15-PC-Short	5`-short	ORF16	53	cluster_1	22750	22766	17	22757	22761	379
NC_001491.2	-	1	CAGE_cluster_1219	22895	20399	258696	22890	22923	**	1580.508871167	4	304	TX_nov_ID_1188	20383	18	ORF16-ORF15-PC-Short	3`-short	ORF16	34	cluster_1	22890	22909	20	22900	22893	380
NC_001491.2	-	1	CAGE_cluster_1219	22896	20395	529748	22890	22923	**	1580.508871167	4	924	TX_nov_ID_1188	20383	18	ORF16-ORF15-PC-Short	3`-short	ORF16	34	cluster_1	22890	22909	20	22900	22893	380
NC_001491.2	-	1	CAGE_cluster_1219	22900	20399	284536	22890	22923	**	1580.508871167	4	304	TX_nov_ID_1188	20383	18	ORF16-ORF15-PC-Short	3`-short	ORF16	34	cluster_1	22890	22909	20	22900	22893	380
NC_001491.2	-	1	CAGE_cluster_1219	22909	20399	315072	22890	22923	**	1580.508871167	4	304	TX_nov_ID_1188	20383	18	ORF16-ORF15-PC-Canonic	3`-short	ORF16	34	cluster_1	22890	22909	20	22900	22893	380
NC_001491.2	-	1	CAGE_cluster_1232	25863	24413	75121	25014	25022	*	374.270095488	2	666	TX_nov_ID_1225	24413	25	ORF18	o	ORF18	9	cluster_2	25863	25863	1	25863	25863	381
NC_001491.2	-	1	CAGE_cluster_1233	25773	24413	255697	25065	25083	**	2018.124306237	4	434	TX_nov_ID_1222	24413	25	ORF18	Splice-variant	ORF18	19	cluster_2	25773	25773	1	25773	25773	382
NC_001491.2	-	1	CAGE_cluster_1234	25113	24417	370757	25105	25118	*	353.170007393	2	13572	TX_nov_ID_1220	24413	25	ORF18.5	5`-long	ORF18	14	cluster_1	25105	25118	14	25111	25105	383
NC_001491.2	-	1	CAGE_cluster_1235	25670	24423	69682	25665	25683	***	1667.29731477	6	32677	TX_nov_ID_1223	24413	25	ORF18	5`-short	ORF18	19	cluster_1	25666	25671	6	25669	25666	384
NC_001491.2	-	1	CAGE_cluster_1241	28245	27870	402395	28237	28250	***	3267.187561881	8	461	TX_nov_ID_1230	27868	26	ORF20	5`-short	ORF20	14	cluster_1	28237	28250	14	28243	28242	385
NC_001491.2	-	1	CAGE_cluster_1247	28616	27871	334142	28611	28625	*	395.491398062	2	13391	TX_nov_ID_1245	27868	26	ORF20	5`-short	ORF20	15	cluster_1	28611	28625	15	28618	28620	386
NC_001491.2	-	1	CAGE_cluster_1247	28622	27882	525340	28611	28625	*	395.491398062	2	30356	TX_nov_ID_1245	27868	26	ORF20	c	ORF20	15	cluster_1	28611	28625	15	28618	28620	386
NC_001491.2	-	1	CAGE_cluster_1247	28745	27868	318912	28611	28625	*	395.491398062	2	536	TX_nov_ID_1245	27868	26	ORF20	o	ORF20	15	cluster_2	28745	28745	1	28745	28745	387
NC_001491.2	-	1	CAGE_cluster_1247	31348	27870	234179	28611	28625	*	395.491398062	2	7159	TX_nov_ID_1245	27868	26	ORF21-ORF20-PC-Canonic	Splice-variant	ORF21	15	cluster_4	31348	31348	1	31348	31348	388
NC_001491.2	-	1	CAGE_cluster_1251	28800	27865	256524	28799	28815	**	1249.195118326	4	2134	TX_nov_ID_1238	27868	26	ORF20	5`-short	ORF20	17	cluster_1	28800	28815	16	28808	28808	389
NC_001491.2	-	1	CAGE_cluster_1251	29291	27868	245526	28799	28815	**	1249.195118326	4	18	TX_nov_ID_1238	27868	26	ORF20	o	ORF20	17	cluster_2	29291	29291	1	29291	29291	390
NC_001491.2	-	1	CAGE_cluster_1251	30026	27876	538158	28799	28815	**	1249.195118326	4	28112	TX_nov_ID_1238	27868	26	ORF20-L1	o	ORF20	17	cluster_3	30026	30026	1	30026	30026	391
NC_001491.2	-	1	CAGE_cluster_1251	31344	27868	435394	28799	28815	**	1249.195118326	4	18	TX_nov_ID_1238	27868	26	ORF21-ORF20-PC-Canonic	Splice-variant	ORF21	17	cluster_4	31344	31344	1	31344	31344	392
NC_001491.2	-	1	CAGE_cluster_1251	31361	27870	321510	28799	28815	**	1249.195118326	4	148	TX_nov_ID_1238	27868	26	ORF21-ORF20-PC-Canonic	o	ORF21	17	cluster_5	31361	31361	1	31361	31361	393
NC_001491.2	-	1	CAGE_cluster_1254	28956	27878	178641	28942	29006	***	96141.270644719	9	31965	TX_nov_ID_1235	27868	26	ORF20	5`-short	ORF20	65	cluster_1	28942	28972	31	28957	28962	394
NC_001491.2	-	1	CAGE_cluster_1254	28973	27881	531723	28942	29006	***	96141.270644719	9	5358	TX_nov_ID_1235	27868	26	ORF20	3`-short	ORF20	65	cluster_2	28973	28985	13	28979	28983	395
NC_001491.2	-	1	CAGE_cluster_1254	28976	27887	267960	28942	29006	***	96141.270644719	9	10314	TX_nov_ID_1235	27868	26	ORF20	3`-short	ORF20	65	cluster_2	28973	28985	13	28979	28983	395
NC_001491.2	-	1	CAGE_cluster_1254	28977	27887	384412	28942	29006	***	96141.270644719	9	10314	TX_nov_ID_1235	27868	26	ORF20	3`-short	ORF20	65	cluster_2	28973	28985	13	28979	28983	395
NC_001491.2	-	1	CAGE_cluster_1254	28978	27888	143031	28942	29006	***	96141.270644719	9	1404	TX_nov_ID_1235	27868	26	ORF20	3`-short	ORF20	65	cluster_2	28973	28985	13	28979	28983	395
NC_001491.2	-	1	CAGE_cluster_1254	28979	27882	183291	28942	29006	***	96141.270644719	9	1534	TX_nov_ID_1235	27868	26	ORF20	3`-short	ORF20	65	cluster_2	28973	28985	13	28979	28983	395
NC_001491.2	-	1	CAGE_cluster_1254	28981	27881	70883	28942	29006	***	96141.270644719	9	5358	TX_nov_ID_1235	27868	26	ORF20	3`-short	ORF20	65	cluster_2	28973	28985	13	28979	28983	395
NC_001491.2	-	1	CAGE_cluster_1254	29001	27876	189705	28942	29006	***	96141.270644719	9	29541	TX_nov_ID_1235	27868	26	ORF20	5`-long	ORF20	65	cluster_3	28996	29004	9	29000	29000	396
NC_001491.2	-	1	CAGE_cluster_1254	31344	27868	220474	28942	29006	***	96141.270644719	9	92	TX_nov_ID_1235	27868	26	ORF21-ORF20-PC-Canonic	Splice-variant	ORF21	65	cluster_4	31344	31345	2	31344	31344	397
NC_001491.2	-	1	CAGE_cluster_1254	31345	27868	27593	28942	29006	***	96141.270644719	9	92	TX_nov_ID_1235	27868	26	ORF21-ORF20-PC-Canonic	Splice-variant	ORF21	65	cluster_4	31344	31345	2	31344	31344	397
NC_001491.2	-	1	CAGE_cluster_1255	29057	27868	480502	29044	29058	*	664.597964262	2	818	TX_nov_ID_1237	27868	26	ORF20	5`-long	ORF20	15	cluster_1	29044	29058	15	29051	29044	398
NC_001491.2	-	1	CAGE_cluster_1255	31344	27868	248371	29044	29058	*	664.597964262	2	818	TX_nov_ID_1237	27868	26	ORF21-ORF20-PC-Canonic	Splice-variant	ORF21	15	cluster_2	31344	31344	1	31344	31344	399
NC_001491.2	-	1	CAGE_cluster_1260	29330	27870	239915	29321	29332	*	849.006137291	2	1064	TX_nov_ID_1234	27868	26	ORF20	5`-long	ORF20	12	cluster_1	29321	29330	10	29326	29321	400
NC_001491.2	-	1	CAGE_cluster_1277	31084	27877	487955	31076	31098	***	2086.697441517	6	11457	TX_nov_ID_1246	27868	26	ORF21-ORF20-PC-Canonic	5`-short	ORF21	23	cluster_2	31084	31084	1	31084	31084	401
NC_001491.2	-	1	CAGE_cluster_1277	31092	27871	190460	31076	31098	***	2086.697441517	6	4240	TX_nov_ID_1246	27868	26	ORF21-ORF20-PC-Canonic	5`-short	ORF21	23	cluster_3	31092	31098	7	31096	31097	402
NC_001491.2	-	1	CAGE_cluster_1277	31096	27870	111057	31076	31098	***	2086.697441517	6	11362	TX_nov_ID_1246	27868	26	ORF21-ORF20-PC-Canonic	5`-short	ORF21	23	cluster_3	31092	31098	7	31096	31097	402
NC_001491.2	-	1	CAGE_cluster_1279	31311	27873	17346	31310	31364	***	87293.42157783	9	22955	TX_nov_ID_1231	27868	26	ORF21-ORF20-PC-Canonic	5`-short	ORF21	55	cluster_1	31311	31312	2	31312	31312	403
NC_001491.2	-	1	CAGE_cluster_1279	31341	27882	245962	31310	31364	***	87293.42157783	9	3688	TX_nov_ID_1231	27868	26	ORF21-ORF20-PC-Canonic	3`-short	ORF21	55	cluster_3	31340	31361	22	31349	31361	404
NC_001491.2	-	1	CAGE_cluster_1279	31342	27887	300572	31310	31364	***	87293.42157783	9	4231	TX_nov_ID_1231	27868	26	ORF21-ORF20-PC-Canonic	3`-short	ORF21	55	cluster_3	31340	31361	22	31349	31361	404
NC_001491.2	-	1	CAGE_cluster_1279	31349	27885	466467	31310	31364	***	87293.42157783	9	5738	TX_nov_ID_1231	27868	26	ORF21-ORF20-PC-Canonic	3`-short	ORF21	55	cluster_3	31340	31361	22	31349	31361	404
NC_001491.2	-	1	CAGE_cluster_1279	31354	27884	177409	31310	31364	***	87293.42157783	9	6457	TX_nov_ID_1231	27868	26	ORF21-ORF20-PC-Canonic	3`-short	ORF21	55	cluster_3	31340	31361	22	31349	31361	404
NC_001491.2	-	1	CAGE_cluster_1279	31356	27868	255310	31310	31364	***	87293.42157783	9	1796	TX_nov_ID_1231	27868	26	ORF21-ORF20-PC-Canonic	5`-long	ORF21	55	cluster_3	31340	31361	22	31349	31361	404
NC_001491.2	-	1	CAGE_cluster_1279	31358	27871	260028	31310	31364	***	87293.42157783	9	9677	TX_nov_ID_1231	27868	26	ORF21-ORF20-PC-Canonic	5`-long	ORF21	55	cluster_3	31340	31361	22	31349	31361	404
NC_001491.2	-	1	CAGE_cluster_1279	31360	27868	388068	31310	31364	***	87293.42157783	9	1796	TX_nov_ID_1231	27868	26	ORF21-ORF20-PC-Canonic	5`-long	ORF21	55	cluster_3	31340	31361	22	31349	31361	404
NC_001491.2	-	1	CAGE_cluster_1283	32877	31489	298299	31934	31947	*	466.852265231	2	502	TX_nov_ID_1263	31489	28	ORF22	o	ORF22	14	cluster_2	32877	32877	1	32877	32877	405
NC_001491.2	-	1	CAGE_cluster_1283	33053	31481	481981	31934	31947	*	466.852265231	2	584	TX_nov_ID_1263	31489	28	ORF22	Splice-variant	ORF22	14	cluster_3	33051	33053	3	33052	33051	406
NC_001491.2	-	1	CAGE_cluster_1285	33111	31491	493527	32037	32047	*	558.678268517	2	30320	TX_nov_ID_1267	31489	28	ORF22	o	ORF22	11	cluster_2	33111	33111	1	33111	33111	407
NC_001491.2	-	1	CAGE_cluster_1290	32229	31491	515878	32221	32238	**	2037.900367806	5	2062	TX_nov_ID_1266	31489	28	ORF22	5`-short	ORF22	18	cluster_2	32227	32237	11	32231	32227	408
NC_001491.2	-	1	CAGE_cluster_1290	33053	31489	390164	32221	32238	**	2037.900367806	5	562	TX_nov_ID_1266	31489	28	ORF22	Splice-variant	ORF22	18	cluster_3	33053	33053	1	33053	33053	409
NC_001491.2	-	1	CAGE_cluster_1294	32671	31489	351894	32662	32683	***	1263.431433834	3	768	TX_nov_ID_1262	31489	28	ORF22	5`-short	ORF22	22	cluster_1	32662	32681	20	32672	32681	410
NC_001491.2	-	1	CAGE_cluster_1294	32673	31481	506330	32662	32683	***	1263.431433834	3	2192	TX_nov_ID_1262	31489	28	ORF22	5`-short	ORF22	22	cluster_1	32662	32681	20	32672	32681	410
NC_001491.2	-	1	CAGE_cluster_1294	32677	31484	148002	32662	32683	***	1263.431433834	3	12277	TX_nov_ID_1262	31489	28	ORF22	5`-short	ORF22	22	cluster_1	32662	32681	20	32672	32681	410
NC_001491.2	-	1	CAGE_cluster_1299	33065	31489	404935	33046	33115	***	79435.216240521	9	379	TX_nov_ID_1261	31489	28	ORF22	5`-long	ORF22	70	cluster_2	33065	33080	16	33072	33072	411
NC_001491.2	-	1	CAGE_cluster_1299	33070	31481	298851	33046	33115	***	79435.216240521	9	1063	TX_nov_ID_1261	31489	28	ORF22	5`-long	ORF22	70	cluster_2	33065	33080	16	33072	33072	411
NC_001491.2	-	1	CAGE_cluster_1299	33075	31489	404976	33046	33115	***	79435.216240521	9	379	TX_nov_ID_1261	31489	28	ORF22	5`-long	ORF22	70	cluster_2	33065	33080	16	33072	33072	411
NC_001491.2	-	1	CAGE_cluster_1299	33106	31489	530474	33046	33115	***	79435.216240521	9	379	TX_nov_ID_1261	31489	28	ORF22	5`-long	ORF22	70	cluster_4	33106	33114	9	33110	33114	412
NC_001491.2	-	1	CAGE_cluster_1351	47376	46894	456873	47135	47152	**	670.497568528	3	11313	TX_nov_ID_1296	46895	33	ORF25	Splice-variant	ORF25	18	cluster_2	47374	47376	3	47375	47374	413
NC_001491.2	-	1	CAGE_cluster_1354	47360	46892	437756	47275	47289	**	664.597964262	3	82	TX_nov_ID_1295	46895	33	ORF25	o	ORF25	15	cluster_2	47360	47360	1	47360	47360	414
NC_001491.2	-	1	CAGE_cluster_1354	47374	46892	251432	47275	47289	**	664.597964262	3	82	TX_nov_ID_1295	46895	33	ORF25	Splice-variant	ORF25	15	cluster_3	47374	47374	1	47374	47374	415
NC_001491.2	-	1	CAGE_cluster_1355	47364	46908	161130	47341	47379	***	140580.608043472	9	421	TX_nov_ID_1292	46895	33	ORF25	3`-short	ORF25	39	cluster_1	47341	47368	28	47354	47360	416
NC_001491.2	-	1	CAGE_cluster_1355	48286	46892	471893	47341	47379	***	140580.608043472	9	5	TX_nov_ID_1292	46895	33	ORF26-ORF25-PC-Canonic	Splice-variant	ORF26	39	cluster_3	48286	48286	1	48286	48286	417
NC_001491.2	-	1	CAGE_cluster_1355	50650	46892	84773	47341	47379	***	140580.608043472	9	5	TX_nov_ID_1292	46895	33	ORF27-ORF26-ORF25-PC-Long-2	o	ORF27	39	cluster_4	50650	50650	1	50650	50650	418
NC_001491.2	-	1	CAGE_cluster_1359	48504	46891	468770	47546	47556	**	1504.938173968	4	14166	TX_nov_ID_1299	46895	33	ORF26-ORF25-PC-Long	Splice-variant	ORF26	11	cluster_2	48504	48504	1	48504	48504	419
NC_001491.2	-	1	CAGE_cluster_1361	48711	46892	326139	47627	47635	***	1712.321467903	6	80	TX_nov_ID_1297	46895	33	ORF26-ORF25-PC-Long	o	ORF26	9	cluster_2	48711	48711	1	48711	48711	420
NC_001491.2	-	1	CAGE_cluster_1367	48204	46892	215365	48181	48215	**	931.085406178	4	670	TX_nov_ID_1306	46895	33	ORF26-ORF25-PC-Canonic	5`-short	ORF26	35	cluster_1	48181	48215	35	48198	48182	421
NC_001491.2	-	1	CAGE_cluster_1367	48215	46894	517492	48181	48215	**	931.085406178	4	11613	TX_nov_ID_1306	46895	33	ORF26-ORF25-PC-Canonic	5`-short	ORF26	35	cluster_1	48181	48215	35	48198	48182	421
NC_001491.2	-	1	CAGE_cluster_1368	48285	46908	280685	48243	48319	***	183306.123209144	9	7889	TX_nov_ID_1293	46895	33	ORF26-ORF25-PC-Canonic	3`-short	ORF26	77	cluster_3	48284	48286	3	48285	48284	422
NC_001491.2	-	1	CAGE_cluster_1368	48301	46907	463490	48243	48319	***	183306.123209144	9	8943	TX_nov_ID_1293	46895	33	ORF26-ORF25-PC-Long-2	3`-short	ORF26	77	cluster_4	48301	48301	1	48301	48301	423
NC_001491.2	-	1	CAGE_cluster_1368	50547	46892	478477	48243	48319	***	183306.123209144	9	227	TX_nov_ID_1293	46895	33	ORF27-ORF26-ORF25-PC-Long	o	ORF27	77	cluster_6	50547	50547	1	50547	50547	424
NC_001491.2	-	1	CAGE_cluster_1373	48899	46892	385363	48868	48900	***	2355.195040295	7	988	TX_nov_ID_1300	46895	33	ORF26-ORF25-PC-Long	5`-long	ORF26	33	cluster_2	48898	48900	3	48899	48900	425
NC_001491.2	-	1	CAGE_cluster_1375	49203	46895	459642	49191	49225	***	3464.48283009	6	5694	TX_nov_ID_1309	46895	33	ORF26-ORF25-PC-Long	5`-long	ORF26	35	cluster_2	49203	49203	1	49203	49203	426
NC_001491.2	-	1	CAGE_cluster_1375	49225	46895	131004	49191	49225	***	3464.48283009	6	5694	TX_nov_ID_1309	46895	33	ORF26-ORF25-PC-Long	5`-long	ORF26	35	cluster_4	49225	49225	1	49225	49225	427
NC_001491.2	-	1	CAGE_cluster_1390	52251	51498	308979	52249	52262	**	1595.371420078	5	8020	TX_nov_ID_1340	51486	37	ORF30.6	3`-short	ORF30	14	cluster_1	52251	52253	3	52252	52251	428
NC_001491.2	-	1	CAGE_cluster_1390	52253	51499	336078	52249	52262	**	1595.371420078	5	8233	TX_nov_ID_1340	51486	37	ORF30.6	3`-short	ORF30	14	cluster_1	52251	52253	3	52252	52251	428
NC_001491.2	-	1	CAGE_cluster_1390	52260	51498	302200	52249	52262	**	1595.371420078	5	8020	TX_nov_ID_1340	51486	37	ORF30.6	3`-short	ORF30	14	cluster_2	52259	52260	2	52260	52259	429
NC_001491.2	-	1	CAGE_cluster_1390	53957	51486	272007	52249	52262	**	1595.371420078	5	18414	TX_nov_ID_1340	51486	37	ORF30	o	ORF30	14	cluster_3	53957	53957	1	53957	53957	430
NC_001491.2	-	1	CAGE_cluster_1390	54478	51486	72387	52249	52262	**	1595.371420078	5	18414	TX_nov_ID_1340	51486	37	ORF30	o	ORF30	14	cluster_4	54478	54478	1	54478	54478	431
NC_001491.2	-	1	CAGE_cluster_1390	55662	51487	241400	52249	52262	**	1595.371420078	5	24110	TX_nov_ID_1340	51486	37	ORF30-L1	o	ORF30	14	cluster_5	55662	55662	1	55662	55662	432
NC_001491.2	-	1	CAGE_cluster_1392	52389	51485	150354	52387	52403	**	825.92187689	4	6255	TX_nov_ID_1318	51486	37	ORF30.6	5`-long	ORF30	17	cluster_1	52387	52403	17	52394	52403	433
NC_001491.2	-	1	CAGE_cluster_1392	52395	51487	247525	52387	52403	**	825.92187689	4	30456	TX_nov_ID_1318	51486	37	ORF30.6	5`-long	ORF30	17	cluster_1	52387	52403	17	52394	52403	433
NC_001491.2	-	1	CAGE_cluster_1417	55171	51489	499953	55168	55205	***	18254.315869814	9	22274	TX_nov_ID_1320	51486	37	ORF30	5`-short	ORF30	38	cluster_1	55171	55172	2	55172	55172	434
NC_001491.2	-	1	CAGE_cluster_1417	55179	51485	192861	55168	55205	***	18254.315869814	9	28441	TX_nov_ID_1320	51486	37	ORF30	5`-short	ORF30	38	cluster_2	55179	55179	1	55179	55179	435
NC_001491.2	-	1	CAGE_cluster_1417	55187	51501	169195	55168	55205	***	18254.315869814	9	29535	TX_nov_ID_1320	51486	37	ORF30	3`-short	ORF30	38	cluster_3	55187	55192	6	55190	55192	436
NC_001491.2	-	1	CAGE_cluster_1417	55205	51486	63002	55168	55205	***	18254.315869814	9	10791	TX_nov_ID_1320	51486	37	ORF30	5`-long	ORF30	38	cluster_4	55203	55205	3	55204	55203	437
NC_001491.2	-	1	CAGE_cluster_1417	55665	51495	437826	55168	55205	***	18254.315869814	9	25504	TX_nov_ID_1320	51486	37	ORF30-L1	o	ORF30	38	cluster_5	55665	55665	1	55665	55665	438
NC_001491.2	-	1	CAGE_cluster_1417	55737	51486	505132	55168	55205	***	18254.315869814	9	10791	TX_nov_ID_1320	51486	37	ORF30-L1	o	ORF30	38	cluster_6	55737	55737	1	55737	55737	439
NC_001491.2	-	1	CAGE_cluster_1417	63936	51489	399918	55168	55205	***	18254.315869814	9	22274	TX_nov_ID_1320	51486	37	ORF30-ORF31-ORF32-ORF33	o		38	cluster_7	63936	63936	1	63936	63936	440
NC_001491.2	-	1	CAGE_cluster_1459	66523	65083	489770	65534	65546	**	570.152836692	4	13	TX_nov_ID_1371	65089	49	ORF35.5	o	ORF35.5	13	cluster_2	66523	66523	1	66523	66523	441
NC_001491.2	-	1	CAGE_cluster_1460	66106	65083	14386	65615	65619	*	408.072757607	2	67	TX_nov_ID_1373	65089	49	ORF35.5	o	ORF35.5	5	cluster_2	66106	66106	1	66106	66106	442
NC_001491.2	-	1	CAGE_cluster_1460	66261	65083	474025	65615	65619	*	408.072757607	2	67	TX_nov_ID_1373	65089	49	ORF35.5	Splice-variant	ORF35.5	5	cluster_3	66261	66263	3	66262	66261	443
NC_001491.2	-	1	CAGE_cluster_1460	66263	65083	52271	65615	65619	*	408.072757607	2	67	TX_nov_ID_1373	65089	49	ORF35.5	Splice-variant	ORF35.5	5	cluster_3	66261	66263	3	66262	66261	443
NC_001491.2	-	1	CAGE_cluster_1468	66263	65083	478852	65942	65960	***	1581.37091575	6	476	TX_nov_ID_1376	65089	49	ORF35.5	Splice-variant	ORF35.5	19	cluster_2	66263	66263	1	66263	66263	444
NC_001491.2	-	1	CAGE_cluster_1469	66263	65083	272324	65986	65995	*	216.982829299	2	626	TX_nov_ID_1378	65089	49	ORF35.5	Splice-variant	ORF35.5	10	cluster_2	66263	66263	1	66263	66263	445
NC_001491.2	-	1	CAGE_cluster_1470	66263	65083	393273	66017	66031	**	718.921374331	3	278	TX_nov_ID_1374	65089	49	ORF35.5	Splice-variant	ORF35.5	15	cluster_2	66263	66263	1	66263	66263	446
